,2020,2018,2019,2017,2014,2015,2012,2011,2013,2005,2006,2016,2010,2009,2021
anger,0.19989696032972695,0.14357053682896379,0.17113344500279173,0.14612068965517241,0.1075,0.14655172413793102,0.14929577464788732,0.1589958158995816,0.11691542288557213,,,0.13960396039603962,0.171875,,0.18057187622405013
disgust,0.14631633178773829,0.11891385767790262,0.14014517029592408,0.14051724137931035,0.19,0.15862068965517243,0.18873239436619718,0.19665271966527198,0.19900497512437812,1.0,,0.12871287128712872,0.1875,,0.11868390129259694
fear,0.09866048428645029,0.0914481897627965,0.10748185371300949,0.1021551724137931,0.1075,0.09827586206896552,0.0676056338028169,0.0502092050209205,0.0472636815920398,,,0.08415841584158416,0.0625,,0.09204857030943987
joy,0.06929417825862957,0.09800249687890138,0.076214405360134,0.09482758620689655,0.085,0.07758620689655173,0.08169014084507042,0.08368200836820083,0.09203980099502487,,,0.09207920792079208,0.1875,,0.08656482569526047
neutral,0.2789799072642968,0.3311485642946317,0.29201563372417644,0.3129310344827586,0.3275,0.3396551724137931,0.3295774647887324,0.34309623430962344,0.3208955223880597,,,0.3306930693069307,0.234375,1.0,0.3102232667450059
sadness,0.18444100978876868,0.19288389513108614,0.19151312116136238,0.17456896551724138,0.155,0.15689655172413794,0.16619718309859155,0.1506276150627615,0.18407960199004975,,1.0,0.19801980198019803,0.125,,0.1927144535840188
surprise,0.02241112828438949,0.024032459425717852,0.021496370742601897,0.028879310344827585,0.0275,0.022413793103448276,0.016901408450704224,0.016736401673640166,0.03980099502487562,,,0.026732673267326732,0.03125,,0.019193106149627888
